id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
50590,1.1e-05,micp,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,2,2,2,2,0,0,0,9,9,0,Backdoor,1
7398,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Exploits,1
47647,4e-06,tlsp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,6,14,0,Analysis,1
55510,4e-06,idrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,23,2,8,8,8,8,0,0,0,8,18,0,Analysis,1
2252,0.185435,tcp,http,FIN,10,6,1402,268,80.890879,254,252,54444.95313,9663.763672,2,1,19.338333,35.931199,1035.301803,58.506793,255,254497603,1683729954,255,0.052597,0.005776,0.046821,140,45,1,0,1,1,1,1,1,1,0,0,1,1,3,0,Exploits,1
63063,8e-06,udp,-,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,2,2,1,1,1,1,0,0,0,1,3,0,Shellcode,1
4002,5e-06,udp,-,INT,2,0,1474,0,200000.0051,254,0,1179200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,737,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
58284,3.823678,tcp,pop3,FIN,20,22,958,6880,10.72266,62,252,1906.018188,13741.74316,7,9,201.246211,178.912235,18113.32989,16808.44424,255,2102749690,1101414801,255,0.097745,0.064985,0.03276,48,313,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
63892,0.713732,tcp,-,FIN,10,6,1308,268,21.016292,254,252,13203.83594,2510.746338,2,1,79.144556,117.764398,3826.819719,162.904703,255,3686507014,1888899032,255,0.232683,0.124904,0.107779,131,45,0,0,4,1,1,2,1,1,0,0,0,2,3,0,Worms,1
9426,1.116843,tcp,-,FIN,10,8,564,354,15.221477,254,252,3638.828369,2220.544922,2,1,123.987333,139.683281,7392.217231,188.702922,255,2277849713,3728224480,255,0.227,0.139055,0.087945,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
7208,0.328449,tcp,http,FIN,10,6,1296,268,45.669189,254,252,28424.50391,5455.945801,2,1,34.029222,56.455,1681.684053,78.133281,255,1738862795,734401623,255,0.095843,0.046171,0.049672,130,45,1,0,1,1,5,1,1,1,0,0,1,1,1,0,Worms,1
10686,7e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,12,1,0,Reconnaissance,1
49760,5e-06,ippc,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,4,4,4,4,0,0,0,4,18,0,Backdoor,1
49909,1.1e-05,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,4,4,4,4,0,0,0,11,16,0,Backdoor,1
56608,1.005271,tcp,-,FIN,10,8,564,354,16.910864,254,252,4042.691162,2466.996582,2,1,111.696778,130.47743,8686.456304,200.395187,255,2279268466,2838000027,255,0.134114,0.091916,0.042198,56,44,0,0,1,1,5,1,1,1,0,0,0,1,1,0,Reconnaissance,1
6129,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
45862,0.640693,tcp,-,FIN,10,8,564,354,26.533769,254,252,6343.131348,3870.808594,2,1,70.41,89.15943,5478.453706,138.59175,255,2122143232,2746538976,255,0.063026,0.016567,0.046459,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
49765,1.306459,tcp,http,FIN,18,60,1174,69341,58.937941,62,252,6790.875488,417531.6875,2,27,76.797824,20.614406,4472.766352,2309.559572,255,3382455056,578095504,255,0.241658,0.090202,0.151456,65,1156,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
3431,9e-06,gre,-,INT,2,0,156,0,111111.1072,254,0,69333328.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,1,2,1,1,1,63,0,0,0,1,1,0,DoS,1
3285,8e-06,pipe,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Analysis,1
47280,0.334594,tcp,-,FIN,10,6,874,268,44.83045,254,252,18816.83398,5355.744629,2,1,32.805889,59.408398,1771.871324,82.439398,255,938938391,3808159999,255,0.10453,0.037545,0.066985,87,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
63185,1.183932,tcp,-,FIN,10,8,836,1222,14.358933,62,252,5088.130371,7230.145508,1,1,10915.9914,13640.347,1079726.384,35719.152,255,2792856787,680811484,255,0.165437,0.05666,0.108777,84,153,0,0,4,1,1,1,1,1,0,0,0,1,5,0,Analysis,1
5748,0.79822,tcp,-,FIN,14,10,774,556,28.814112,254,252,7206.033691,5021.172363,4,3,61.401541,80.433445,3174.81549,114.300203,255,2791333433,1148343252,255,0.138612,0.059737,0.078875,55,56,0,0,5,1,2,3,2,3,0,0,0,4,3,0,Fuzzers,1
2371,0.198509,tcp,-,FIN,10,6,1332,268,75.563327,254,252,48320.23047,9027.298828,2,1,20.264889,37.904,1069.611227,62.708801,255,2518044916,332216809,255,0.054434,0.00898,0.045454,133,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
51075,0.379294,tcp,-,CON,6,2,358,96,18.45534,254,252,6306.453613,1012.407227,2,1,75.8588,0.011,3800.778933,0.0,255,4099111499,1494392863,255,0.202535,0.103102,0.099433,60,48,0,0,2,4,1,1,1,1,0,0,0,1,1,0,Shellcode,1
65259,1.2e-05,udp,-,INT,2,0,1024,0,83333.33039,254,0,341333312.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,512,0,0,0,34,2,14,14,1,14,0,0,0,14,34,0,Fuzzers,1
29861,0.017994,tcp,-,FIN,46,46,2870,24004,5057.241402,31,29,1248416.125,10440369.0,7,16,0.389267,0.396864,0.0,0.704987,255,3180836608,1043773088,255,0.000671,0.000528,0.000143,62,522,0,0,14,0,2,1,1,2,0,0,0,4,5,0,Normal,0
50972,1.171904,tcp,-,FIN,10,8,564,354,14.506308,254,252,3467.86084,2116.214355,2,1,127.657,153.339141,8602.128271,217.760484,255,3807340650,1998650021,255,0.184712,0.098519,0.086193,56,44,0,0,3,1,2,1,1,1,0,0,0,1,6,0,Reconnaissance,1
47504,0.285624,tcp,-,FIN,10,6,1468,268,52.516596,254,252,37027.69922,6273.982422,2,1,29.701556,53.326,1577.020191,80.374227,255,1211175194,4114297222,255,0.067709,0.018991,0.048718,147,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
36077,0.849537,tcp,-,FIN,40,34,2918,17186,85.929158,31,29,26800.48047,157083.2031,8,11,21.782999,25.720303,2170.72689,2358.2378,255,1709925971,1710259970,255,0.000755,0.000626,0.000129,73,505,0,0,11,0,4,1,1,1,0,0,0,1,10,0,Normal,0
47513,4e-06,udp,-,INT,2,0,78,0,250000.0006,254,0,78000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,16,2,3,3,2,3,0,0,0,7,9,0,Fuzzers,1
3737,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,DoS,1
7118,1.91533,tcp,http,FIN,10,8,1270,354,8.875755,254,252,4774.111816,1294.81604,2,1,210.202444,255.444422,15965.19463,425.446406,255,1080634258,2859038328,255,0.243004,0.127213,0.115791,127,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Fuzzers,1
13808,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,18,18,18,18,0,0,0,19,18,0,Generic,1
41915,5e-06,udp,-,INT,2,0,104,0,200000.0051,254,0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Normal,0
21520,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,13,13,13,16,0,0,0,14,16,0,Generic,1
43697,1.181085,tcp,-,FIN,10,8,564,354,14.393545,254,252,3440.904053,2099.76416,2,1,128.767222,155.956422,8081.537005,216.126984,255,1260609831,58776956,255,0.169727,0.089384,0.080343,56,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
55882,3e-06,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,8,8,8,8,0,0,0,8,14,0,Analysis,1
62097,1.702633,tcp,-,FIN,34,22,21469,1792,32.302909,62,252,97909.53125,8039.312988,14,8,51.578484,77.531766,3117.220383,90.080992,255,2113282307,1927816184,255,0.147223,0.074453,0.07277,631,81,0,0,6,1,1,1,1,1,0,0,0,2,2,0,Exploits,1
49684,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,5,1,0,Reconnaissance,1
50149,1.046399,tcp,-,FIN,10,12,608,732,20.068827,254,252,4189.606445,5129.974121,2,3,116.168667,88.244547,6589.557899,126.629125,255,3317679297,1664233382,255,0.227159,0.075703,0.151456,61,61,0,0,3,1,1,1,1,1,0,0,0,1,4,0,Exploits,1
1833,2.160474,tcp,-,FIN,12,10,994,786,9.720089,254,252,3377.036621,2621.646729,3,2,196.406727,223.869219,11135.71585,414.798719,255,2953195004,1746358761,255,0.220663,0.144929,0.075734,83,79,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
8006,1.071613,tcp,-,FIN,10,8,564,354,15.863937,254,252,3792.414062,2314.268311,2,1,118.947889,143.863578,8181.335249,211.389328,255,819070976,2728440112,255,0.183035,0.064566,0.118469,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
48807,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,5,4,4,4,0,0,0,4,10,0,Backdoor,1
64064,4e-06,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,DoS,1
7309,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,Fuzzers,1
52260,1.1e-05,udp,-,INT,2,0,808,0,90909.0902,254,0,293818176.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,404,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Worms,1
50131,1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,4,4,4,4,0,0,0,4,16,0,Analysis,1
63651,0.534731,tcp,-,FIN,10,6,610,268,28.051489,254,252,8213.475586,3351.218018,2,1,58.289,97.668797,4233.962621,180.418688,255,2094500483,2597715605,255,0.066407,0.046377,0.02003,61,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
69374,0.956773,tcp,http,FIN,10,10,860,1182,19.85842,62,252,6471.754883,8896.572266,2,2,106.308111,98.143445,6913.340129,154.293172,255,2549183691,315533892,255,0.186744,0.072721,0.114023,86,118,1,127,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
46285,1.057142,tcp,pop3,FIN,40,164,1830,194269,192.027179,62,252,13508.11914,1461185.0,7,80,27.106205,6.402258,1398.321485,652.240266,255,2124771695,2284641631,255,0.027086,0.012785,0.014301,46,1185,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Exploits,1
51819,4e-06,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,9,14,0,Analysis,1
58301,0.741028,tcp,-,FIN,10,6,534,268,20.24215,254,252,5192.786133,2418.262207,2,1,82.229667,133.183594,4198.996658,218.138719,255,3781964514,1067868992,255,0.140668,0.075099,0.065569,53,45,0,0,4,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
5456,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,15,5,0,DoS,1
3024,2e-06,snp,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,2,5,0,DoS,1
4812,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
50680,7.071333,tcp,http,FIN,112,696,5090,915210,114.122756,254,252,5707.551758,1033916.5,2,346,63.705703,10.090862,3007.833895,1208.563053,255,630754509,2152988757,255,0.136165,0.04431,0.091855,45,1315,1,443364,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
8793,0.689624,tcp,http,FIN,10,6,1302,268,21.750983,254,252,13595.81445,2598.517334,2,1,67.247333,123.945602,3623.624485,183.511219,255,2713458037,1858762884,255,0.103933,0.069892,0.034041,130,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
13679,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,2,2,2,23,0,0,0,2,23,0,Generic,1
2659,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
62065,0.514492,tcp,-,FIN,10,6,2516,268,29.154974,254,252,35219.20703,3483.047607,2,1,55.175778,88.457797,2941.338584,147.235062,255,442433837,3718191599,255,0.154164,0.072192,0.081972,252,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
1585,0.180308,tcp,-,FIN,10,6,576,268,83.190985,254,252,23027.26367,9938.549805,2,1,18.459889,34.711602,987.533817,59.360254,255,922241102,3982262460,255,0.054735,0.006747,0.047988,58,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
7137,8e-06,pvp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,11,4,0,DoS,1
47088,0.489608,tcp,http,FIN,14,6,8682,268,38.806556,254,252,131729.875,3660.071045,4,1,32.29,88.456602,2140.566103,125.556797,255,4052817148,3536144038,255,0.075372,0.047323,0.028049,620,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
4799,3e-06,scps,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,12,5,0,Fuzzers,1
10313,0.518079,tcp,-,FIN,12,12,778,972,44.394775,254,252,11025.3457,13758.51953,3,4,47.09809,39.570453,2465.2359,70.5335,255,533214170,2572925728,255,0.116459,0.046628,0.069831,65,81,0,0,13,1,1,1,1,1,0,0,0,3,1,0,Exploits,1
22400,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,18,18,18,29,0,0,0,18,29,0,Generic,1
11367,0.233622,sctp,-,CON,2,2,152,82,12.841256,254,60,2602.494629,1403.977417,0,0,0.002,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,1,0,1,1,1,1,0,0,0,3,1,0,DoS,1
55153,1.1e-05,ipv6,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,23,2,4,4,4,4,0,0,0,6,18,0,Backdoor,1
5316,0.235037,tcp,http,FIN,10,12,826,8236,89.347635,62,252,25323.67188,256980.8125,2,4,26.115222,20.707273,1242.948868,1609.463179,255,1803893967,88916172,255,0.053314,0.006504,0.04681,83,686,1,3616,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
5302,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
47528,1.676864,tcp,smtp,FIN,32,22,18715,1860,31.606618,62,252,86499.5625,8472.958984,13,8,54.092387,76.660617,3231.324243,90.192961,255,518387744,2593639182,255,0.1003,0.04294,0.05736,585,85,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
44156,0.189041,tcp,-,FIN,10,6,724,268,79.347865,254,252,27591.89844,9479.424805,2,1,19.367,36.397,1018.41647,60.206754,255,2747569307,3671777847,255,0.051682,0.007052,0.04463,72,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
4700,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,5,4,4,8,0,0,0,13,8,0,DoS,1
21094,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,41,2,28,28,13,41,0,0,0,28,41,0,Generic,1
2647,0.568468,tcp,ftp,FIN,14,12,700,818,43.977851,254,252,9147.392578,10554.68457,4,4,41.979999,48.748184,2108.272493,55.822219,255,394608571,1208926780,255,0.062072,0.032235,0.029837,50,68,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Backdoor,1
54151,1e-05,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,6,4,4,5,0,0,0,9,9,0,Analysis,1
5057,3e-06,crudp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Analysis,1
61425,1e-05,br-sat-mon,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,2,12,0,Exploits,1
10798,1.4e-05,sctp,-,INT,2,0,104,0,71428.57045,254,0,29714286.0,0.0,0,0,0.014,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Exploits,1
47442,2.654522,tcp,-,FIN,16,14,1424,728,10.924754,254,252,4023.323242,2037.27832,5,3,176.895198,198.794391,10763.05208,364.544625,255,502535287,3635445029,255,0.162898,0.070187,0.092711,89,52,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
50361,7e-06,ax.25,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,4,0,0,0,4,9,0,Backdoor,1
44930,0.255585,tcp,-,FIN,10,6,586,268,58.688887,254,252,16526.79102,7011.365723,2,1,26.482889,38.253398,1368.213287,50.074813,255,4072189480,3867938421,255,0.100326,0.064315,0.036011,59,45,0,0,7,1,1,1,1,1,0,0,0,1,8,0,Fuzzers,1
44602,6e-06,udp,-,INT,2,0,504,0,166666.6608,254,0,336000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,252,0,0,0,4,2,1,1,1,1,0,0,0,2,3,0,Shellcode,1
20958,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,19,19,19,25,0,0,0,19,25,0,Generic,1
8675,7e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
51305,4e-06,udp,-,INT,2,0,1600,0,250000.0006,254,0,1600000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,800,0,0,0,29,2,10,10,1,10,0,0,0,10,29,0,Fuzzers,1
53221,3.561482,tcp,ftp,FIN,24,22,1288,1656,12.63519,62,252,2774.125977,3551.330566,7,9,154.847042,165.534143,9410.255253,11771.41999,255,1604329111,3606861634,255,0.128875,0.063432,0.065443,54,75,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Exploits,1
7721,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,3,3,7,0,0,0,6,7,0,Exploits,1
1112,0.196822,tcp,http,FIN,10,6,1022,268,76.210992,254,252,37394.19141,9104.672852,2,1,20.148333,36.926398,1068.815062,61.553535,255,2705486571,623528626,255,0.064706,0.012189,0.052517,102,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
6460,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,4,4,9,0,0,0,13,9,0,DoS,1
64873,0.474805,tcp,-,FIN,10,8,1132,354,35.804172,254,252,17169.1543,5223.196777,2,1,52.756111,61.476285,3416.038987,126.330883,255,3561591663,361085875,255,0.102556,0.029524,0.073032,113,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
52153,5e-06,udp,-,INT,2,0,156,0,200000.0051,254,0,124800000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
5277,9e-06,udp,-,INT,2,0,144,0,111111.1072,254,0,63999996.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,1,2,2,1,1,1,0,0,0,1,4,0,Shellcode,1
9511,3e-06,udp,-,INT,2,0,416,0,333333.3215,254,0,554666624.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,208,0,0,0,1,2,4,1,1,1,0,0,0,1,9,0,Shellcode,1
60514,0.313627,tcp,-,FIN,10,6,1012,268,47.827514,254,252,23237.79492,5713.793457,2,1,34.847444,51.800398,1685.555946,78.069812,255,2500863847,3936362210,255,0.071261,0.053999,0.017262,101,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
49564,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
54333,0.673206,tcp,-,FIN,12,8,1044,720,28.22316,254,252,11372.44824,7486.564453,3,2,57.144727,88.30057,3392.806225,117.307625,255,3880769650,24879145,255,0.105024,0.055092,0.049932,87,90,0,0,3,1,1,1,1,1,0,0,0,1,4,0,Fuzzers,1
63634,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,5,4,4,4,0,0,0,4,15,0,Generic,1
58671,0.94037,tcp,-,FIN,10,8,564,354,18.07799,254,252,4321.703125,2637.259766,2,1,100.279556,123.006,6645.743328,174.274125,255,1838238079,2444021535,255,0.121798,0.07932,0.042478,56,44,0,0,6,1,5,1,1,1,0,0,0,2,1,0,Reconnaissance,1
57313,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,5,5,4,5,0,0,0,5,12,0,Generic,1
2716,3e-06,udp,dns,INT,2,0,116,0,333333.3215,254,0,154666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,58,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
55183,0.368937,tcp,http,FIN,10,10,806,4266,51.499309,62,252,15742.52539,83266.25,2,2,40.893111,36.180888,2176.542474,2427.843562,255,4138931994,2227918441,255,0.108941,0.043305,0.065636,81,427,1,1663,1,1,1,1,1,1,0,0,1,4,1,0,Exploits,1
65649,0.650565,tcp,-,FIN,10,10,808,1196,29.205382,62,252,8952.217773,13243.87207,2,2,72.285,66.628555,4647.903134,116.429539,255,27085696,318389529,255,0.12724,0.050226,0.077014,81,120,0,0,5,1,3,2,1,2,0,0,0,2,9,0,Analysis,1
